system:index,VH_before,VH_event,VV_before,VV_event,VV_minus_VH_event,class,dVH_event_before,dVV_event_before,elevation,random,slope,.geo
416,-16.62727,-16.693096,-9.307655,-15.501498,1.1915991,0,-0.06582707,-6.1938424,16.0,0.672059690829798,1.320126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6944263754138,9.260777179752354]}"
417,-13.498804,-14.249734,-8.612586,-8.346761,5.902973,0,-0.7509304,0.26582515,74.0,0.4031527596171235,9.967309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.06444244094264,8.778651366765407]}"
418,-17.174778,-16.913431,-11.925395,-13.029307,3.8841243,0,0.2613462,-1.1039119,75.0,0.09493465186071293,2.0949917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82863467886126,9.271826457747023]}"
419,-14.89352,-17.840542,-8.804201,-10.579761,7.260782,0,-2.9470217,-1.775559,36.0,0.8808536209661705,0.9397312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60064225975172,9.289074111202119]}"
420,-13.563754,-15.550396,-6.998947,-12.122922,3.4274745,0,-1.9866418,-5.1239743,108.0,0.7289979857179845,4.149971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.18840995015113,8.555779344775353]}"
421,-14.783311,-16.32433,-8.443429,-8.810226,7.514103,0,-1.5410185,-0.36679778,11.0,0.07163860659789323,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82809568969078,9.362915627556744]}"
422,-15.955562,-16.381466,-9.524881,-8.544224,7.8372426,0,-0.4259046,0.9806575,66.0,0.7332638264888187,5.6254745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.98278558161617,9.00340985085211]}"
423,-18.368423,-19.499372,-11.802288,-13.454184,6.045189,0,-1.1309491,-1.6518953,69.0,0.42300333308864824,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.46481698879286,9.06916652964966]}"
424,-14.958103,-16.716433,-10.283326,-13.448278,3.2681537,0,-1.7583288,-3.1649513,6.0,0.5612426031835428,3.8215108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87579623127753,9.344589995760705]}"
425,-18.002628,-18.867844,-10.360619,-13.511294,5.356549,0,-0.86521536,-3.1506755,30.0,0.8684475110377022,4.720958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93373756710325,9.184240717545372]}"
426,-15.497281,-16.047586,-9.559854,-8.574315,7.473272,0,-0.5503063,0.98553824,36.0,0.3651569285514912,3.8599725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70574514799371,8.676512918961016]}"
427,-18.609543,-18.860012,-11.950319,-12.875481,5.9845314,0,-0.25046888,-0.9251614,36.0,0.6767460224502088,1.3201371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72784370398305,9.266706060627543]}"
428,-13.708549,-16.451565,-9.764769,-13.451595,2.9999702,0,-2.7430172,-3.686827,6.0,0.10326781109779881,2.9340398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64699532841229,8.93576670995791]}"
429,-16.965305,-17.48205,-10.900095,-13.758337,3.723713,0,-0.5167443,-2.858241,45.0,0.2870976404141399,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95502763933688,8.992899562027912]}"
430,-13.750793,-14.008053,-8.314539,-9.135376,4.8726764,0,-0.25725964,-0.8208371,118.0,0.39109257932036756,12.801397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.08303756732391,8.822848478744087]}"
431,-13.334529,-14.651835,-7.752338,-10.185206,4.4666295,0,-1.3173066,-2.4328685,2.0,0.10522858132012547,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90085922770447,9.355100284584903]}"
432,-12.714975,-16.52161,-7.128673,-8.310868,8.210742,0,-3.8066344,-1.1821955,50.0,0.23507397262524765,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.07522222435207,8.671392521841536]}"
433,-16.145332,-15.758043,-12.180839,-9.671608,6.0864353,0,0.38728863,2.5092306,9.0,0.8047288335377821,2.0783343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8658249316238,9.099619417781312]}"
434,-16.108456,-21.287142,-11.201671,-13.077845,8.209298,0,-5.1786876,-1.8761741,34.0,0.7016008525196582,8.385779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6898449674648,8.770297034623095]}"
435,-15.675553,-19.608482,-9.371916,-13.281505,6.3269773,0,-3.9329283,-3.909589,75.0,0.8488898521536415,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.20188467941293,8.522362016206108]}"
436,-14.25198,-15.531563,-8.859087,-11.914412,3.6171517,0,-1.279583,-3.0553248,108.0,0.7061649780354311,2.9647412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.4313996602236,9.197984941392399]}"
437,-16.326294,-17.042398,-10.113412,-10.24407,6.798329,0,-0.7161053,-0.13065848,22.0,0.3516430678628435,2.6378176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.52168034627762,8.984275735300365]}"
438,-14.2550125,-15.828385,-8.539885,-9.306441,6.521944,0,-1.5733728,-0.76655674,15.0,0.39308932037154565,1.3192744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.91999334325622,8.801019417339983]}"
439,-13.637033,-14.225632,-8.57067,-9.085172,5.140459,0,-0.5885981,-0.5145021,21.0,0.5749359792878583,0.9387166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9213408161824,8.9026188759739]}"
440,-16.933994,-18.654829,-11.589167,-13.613605,5.041224,0,-1.7208351,-2.0244381,65.0,0.722095627203842,5.906373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65427168221366,8.695108045342291]}"
441,-15.192324,-16.287638,-10.896321,-11.049318,5.23832,0,-1.095314,-0.15299715,38.0,0.28272241870744186,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6381020070995,9.302818335049148]}"
442,-15.7444515,-21.218304,-10.94232,-13.783981,7.434321,0,-5.473851,-2.8416617,86.0,0.010940677123588372,5.944941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.54081446182937,8.77191400213451]}"
443,-14.887463,-16.53089,-11.713506,-12.23967,4.2912207,0,-1.6434277,-0.52616394,6.0,0.6776464202338851,2.0779378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.78955796400206,8.758169778287481]}"
444,-13.260211,-17.545576,-9.703543,-10.455093,7.090482,0,-4.285364,-0.751551,37.0,0.33982720956102763,2.6385348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.986019516639,9.176964363744002]}"
445,-16.533226,-18.740324,-11.337763,-14.495413,4.2449107,0,-2.2070975,-3.1576495,55.0,0.18075411922998952,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.51871590584003,8.855457323557626]}"
446,-13.439149,-13.947783,-7.5049334,-10.500731,3.447052,0,-0.50863487,-2.995798,6.0,0.7763935368083542,0.9391826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72245381227833,9.08210226974098]}"
447,-15.09049,-17.291876,-7.7454658,-10.413314,6.8785615,0,-2.201385,-2.6678479,153.0,0.03580736767072812,9.477344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.533538108028,8.710469236700735]}"
448,-16.457148,-19.163164,-11.319994,-13.256938,5.906227,0,-2.7060168,-1.9369441,17.0,0.49876704438886654,3.7530127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95826157435971,9.207417251875654]}"
449,-19.098133,-16.819275,-12.520007,-11.367086,5.452188,0,2.2788591,1.1529211,70.0,0.9180743837165805,3.353046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9649989389906,8.95921273887343]}"
450,-20.242723,-23.50826,-14.1301,-18.042618,5.465642,0,-3.2655363,-3.9125178,5.0,0.39531801161483926,0.9394497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76826789176843,9.1837017283749]}"
451,-14.780983,-17.840065,-9.098195,-11.196214,6.643851,0,-3.0590816,-2.0980186,5.0,0.25325844966901545,0.9388194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.62031536447394,8.942504074588808]}"
452,-14.084728,-16.154688,-7.8374753,-13.626826,2.5278628,0,-2.0699604,-5.7893505,94.0,0.9262894504885396,2.0779922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.06471193552787,8.805870319874229]}"
453,-14.542447,-18.575708,-9.835237,-14.883602,3.6921067,0,-4.0332613,-5.0483656,17.0,0.42069841212773074,2.094953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68418558117484,9.264011114775185]}"
454,-15.418515,-19.51851,-9.893959,-13.778608,5.739903,0,-4.099996,-3.884649,11.0,0.4500684757801985,1.3193165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87390976918088,8.824465446255502]}"
455,-13.901243,-18.158335,-6.703876,-13.876146,4.282188,0,-4.257091,-7.1722703,2.0,0.8015216054191041,2.934338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94155291007509,9.291230067884007]}"
456,-14.116024,-16.890278,-11.556145,-11.04439,5.8458886,0,-2.7742548,0.5117547,51.0,0.7532210031105406,2.6388857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82162781964513,9.269670501065137]}"
457,-16.280363,-19.861555,-9.661415,-12.903399,6.9581547,0,-3.581192,-3.241984,133.0,0.9992173212720192,4.991072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.41091807174568,9.20768674646089]}"
458,-18.408855,-20.348188,-11.410391,-13.663123,6.6850653,0,-1.9393331,-2.252732,42.0,0.7097864922598769,3.9546683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83483305432169,9.240026096689192]}"
459,-13.940397,-17.884449,-8.845776,-12.673274,5.211175,0,-3.9440515,-3.8274987,6.0,0.01514571422169908,1.3199636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82270579798607,9.175077901647352]}"
460,-14.066386,-35.98934,-8.454432,-22.928759,13.060582,0,-21.922955,-14.474327,5.0,0.06979008952414056,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66801590606069,9.08991761271282]}"
461,-14.808491,-15.045012,-8.525397,-10.158469,4.886544,0,-0.2365222,-1.6330718,74.0,0.9744092360519508,3.3517513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.11807186340457,8.497299019779172]}"
462,-14.506394,-16.385798,-7.706379,-12.465741,3.9200575,0,-1.879404,-4.759362,67.0,0.5344261268459383,5.68554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7070926209199,8.609408767237289]}"
463,-12.99742,-14.549971,-6.812967,-7.2092934,7.3406777,0,-1.5525506,-0.3963265,9.0,0.6370706703321148,1.319535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59956428141078,8.944390536685459]}"
464,-12.841755,-16.805391,-8.125732,-12.071636,4.7337546,0,-3.963636,-3.9459038,72.0,0.1064374503794725,5.0371127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.46535597796333,9.14139107849287]}"
465,-13.280623,-17.738941,-8.4147215,-11.199249,6.5396905,0,-4.458317,-2.7845285,211.0,0.04780415481714906,13.874237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.20350164692434,8.560360752724362]}"
466,-15.567309,-17.78856,-10.666295,-13.509943,4.2786183,0,-2.2212522,-2.8436477,121.0,0.06852458603570388,8.530143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60010327058126,8.739574651906208]}"
467,-15.6243725,-18.471514,-11.740465,-9.984691,8.486822,0,-2.8471403,1.7557747,78.0,0.4884806126672596,2.0939417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9889839570766,9.05030190868315]}"
468,-15.221785,-17.987633,-9.3672495,-12.666914,5.320718,0,-2.7658472,-3.2996643,8.0,0.2295496363870948,1.8778287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86070453450432,9.076173388865792]}"
469,-15.144547,-14.664645,-8.032272,-8.287975,6.3766694,0,0.47990283,-0.25570315,13.0,0.507728766561906,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80815309038334,8.802636384851398]}"
470,-18.670044,-19.219137,-12.064877,-12.483441,6.7356944,0,-0.54909253,-0.41856527,155.0,0.030671976725939687,9.602284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0288691556915,8.952475374242534]}"
471,-15.38928,-15.747586,-10.246268,-11.663719,4.083867,0,-0.358306,-1.4174502,9.0,0.6515467278737693,2.0928931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75991355962611,8.823117973329323]}"
472,-13.335362,-21.58511,-7.715901,-9.6685295,11.916579,0,-8.249746,-1.9526286,17.0,0.38357396944582045,1.3191309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00515363219074,8.72124902011017]}"
473,-18.367521,-23.201477,-10.569203,-17.283712,5.917766,0,-4.833956,-6.714508,16.0,0.8051010040228579,1.3190227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.04827276582849,8.660343243846865]}"
474,-15.290927,-18.497389,-10.559977,-13.988921,4.5084677,0,-3.2064617,-3.4289446,41.0,0.48672691197508766,2.0947406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.05554911962986,9.219544508211268]}"
475,-13.54562,-15.54139,-8.252705,-8.544963,6.996428,0,-1.9957707,-0.2922579,29.0,0.6666880756464145,2.0777466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99221789209943,8.588388189588892]}"
476,-16.260445,-16.805305,-10.419344,-10.934561,5.8707447,0,-0.54486036,-0.51521724,42.0,0.3914184540590726,3.7525198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.91864587033004,9.160794688629851]}"
477,-14.072038,-13.131061,-7.8823023,-11.208939,1.9221222,0,0.94097674,-3.3266363,6.0,0.7926333117828794,2.078472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83833648392975,9.214963100262258]}"
478,-16.770348,-17.761389,-10.214975,-14.937407,2.8239813,0,-0.9910415,-4.722432,35.0,0.36942314952799216,1.3190349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71221301803936,8.667350103062997]}"
479,-16.209263,-16.478842,-9.247423,-10.015644,6.4631963,0,-0.26957715,-0.7682213,104.0,0.6063055432313128,10.096576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.05501013045938,8.892378081734938]}"
480,-15.04239,-17.32218,-7.752141,-10.7567,6.56548,0,-2.2797897,-3.0045586,66.0,0.4717632397778597,5.609996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74185742241532,8.584076276225119]}"
481,-16.650118,-19.774395,-11.459871,-12.239751,7.5346427,0,-3.1242764,-0.77988,5.0,0.07365941354396255,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75910507587041,9.023891439330036]}"
482,-16.940395,-18.762243,-11.499402,-11.487728,7.2745156,0,-1.8218483,0.011673618,93.0,0.38893920234453194,4.150949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99895525673033,8.986701186567489]}"
483,-14.574471,-18.080954,-9.645236,-11.510541,6.5704117,0,-3.5064816,-1.8653051,120.0,0.49195481434346555,2.9648335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.43598106817262,9.210381692313248]}"
484,-17.559855,-20.42357,-12.11418,-12.674236,7.7493353,0,-2.8637161,-0.5600565,56.0,0.11536734990994546,4.180724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.03345056364051,8.878903352473145]}"
485,-15.106568,-17.960146,-9.814459,-10.661181,7.298965,0,-2.8535786,-0.84672236,92.0,0.06978068699577578,8.340547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.12777366847307,8.620188550646724]}"
486,-17.373886,-19.157885,-10.91148,-13.132307,6.025577,0,-1.7839984,-2.2208264,16.0,0.5440445710742076,1.3198832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.89169641180645,9.13222826259485]}"
487,-19.441782,-26.49729,-12.30907,-20.77988,5.717408,0,-7.055507,-8.470811,2.0,0.584097488913925,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69523485916952,8.936844688298855]}"
488,-15.063846,-16.65984,-9.463675,-10.280362,6.3794785,0,-1.5959948,-0.8166877,14.0,0.6987698787658765,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7162554368179,9.240026096689192]}"
489,-16.608715,-15.908399,-10.103918,-12.108303,3.8000963,0,0.7003167,-2.0043848,40.0,0.9330380179880368,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.03910994993046,8.790239633930549]}"
490,-13.452058,-15.917074,-6.170579,-9.911457,6.005617,0,-2.465016,-3.740878,173.0,0.19326266370206013,6.603841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.14286536524627,8.704001366655074]}"
491,-15.053612,-15.7118635,-6.7602463,-10.524117,5.1877456,0,-0.6582517,-3.7638714,255.0,0.7122512274965815,16.838856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.22317475164655,8.561708225650543]}"
492,-16.73641,-23.369333,-10.627511,-10.978948,12.390385,0,-6.632923,-0.3514367,42.0,0.12143904748430878,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.06093901133457,8.709660752945027]}"
493,-16.168474,-18.392933,-11.107549,-11.497435,6.8954988,0,-2.2244585,-0.38988596,27.0,0.9271490311567926,1.3191631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.02644370442438,8.739305157320972]}"
494,-14.800601,-13.71957,-8.677465,-8.364462,5.3551087,0,1.0810308,0.3130033,8.0,0.233403006301235,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79521735029202,8.953822847168713]}"
495,-16.165562,-20.418545,-10.458404,-16.804241,3.614303,0,-4.252982,-6.3458376,20.0,0.6419586252792279,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0070400942874,8.584076276225119]}"
496,-16.451328,-17.138111,-10.160411,-10.916218,6.2218924,0,-0.6867828,-0.75580657,17.0,0.3754716442399395,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.58905399258659,9.142469056833813]}"
497,-17.182524,-19.914976,-12.499394,-13.604839,6.3101373,0,-2.7324538,-1.105445,39.0,0.23729016916769374,1.3202246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64645633924182,9.312520140117638]}"
498,-17.403805,-16.609346,-9.84689,-12.163262,4.446083,0,0.7944592,-2.3163724,38.0,0.752539358977544,0.93850166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60657114062691,8.818267070795077]}"
499,-15.347988,-19.269926,-10.013662,-9.908456,9.36147,0,-3.921938,0.10520617,13.0,0.039373120083147306,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61223052691687,9.205800284364239]}"
500,-18.395372,-20.515581,-11.236319,-18.895815,1.6197672,0,-2.120209,-7.6594954,5.0,0.316967879184047,1.3202177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88145561756748,9.309016710509573]}"
501,-15.435024,-15.951111,-9.567027,-14.492499,1.4586116,0,-0.51608706,-4.9254723,33.0,0.2537729533759857,3.8214087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.57611825249526,9.18882212549438]}"
502,-14.084339,-14.588658,-9.466947,-11.804049,2.7846096,0,-0.50431865,-2.3371017,8.0,0.4634255177011771,2.078152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.78282059937116,8.944121042100223]}"
503,-14.634941,-17.405003,-10.155371,-10.8098135,6.5951886,0,-2.7700613,-0.6544435,6.0,0.45473772115610667,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59659984097318,8.923639453622297]}"
504,-17.762075,-16.308413,-11.686503,-10.789605,5.5188074,0,1.4536637,0.89689904,63.0,0.7481867411493918,3.7521024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.4734408155204,9.12117898460018]}"
505,-14.003882,-18.61846,-7.2099924,-10.3246765,8.293783,0,-4.614578,-3.1146843,102.0,0.9423203639055475,6.6027493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6650514656231,8.639861655368941]}"
506,-17.704554,-21.354237,-12.495276,-14.295845,7.058391,0,-3.6496816,-1.8005685,21.0,0.4386386590026188,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.55321121275021,9.026586385182394]}"
507,-15.73155,-16.870802,-12.472711,-12.969858,3.9009428,0,-1.1392504,-0.4971478,13.0,0.44195738278986296,1.8766752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61438648359875,8.852762377705266]}"
